id,price
12800,276568.0588
6368,247069.8761
7596,31745.56935
1315,467333.6202
17461,245391.076
385,1767502.583
18920,540562.9636
11750,40784.43491
9716,1108800.597
4858,726523.0335
10159,897839.2751
17674,236694.0751
16078,656935.9484
1212,829784.9598
15120,604851.1264
15452,619780.8113
6466,1684234.512
4790,-133464.7775
11061,255083.8867
7292,385644.9646
20605,392781.6347
5818,1206492.319
16518,456773.1203
18287,643381.8372
5229,751487.7997
13651,366931.5996
10156,812006.0389
6522,921915.6166
10039,375146.7578
8432,496961.1872
18441,377344.3883
10696,369261.8288
19611,355827.8115
6054,906806.9461
20268,934787.3705
2203,515432.8279
14554,440383.609
8866,309298.9248
14525,485218.0683
10893,374725.8458
1211,525159.8197
2647,609696.8516
14776,746925.8155
15824,418932.7687
14796,153444.6514
1683,460018.8209
7160,229838.7315
15182,314274.2095
1174,-547464.4977
2983,665219.0037
17846,159537.2946
9755,482605.3429
6048,727465.2145
2530,984893.9407
7200,945707.2251
2707,324055.0531
7771,539731.9954
4842,628569.7571
7588,650926.8414
19308,118684.6656
6770,428445.6655
5401,407800.5421
3193,664598.4099
178,493285.2336
19277,1728156.882
19719,637148.1006
14732,366117.3638
14343,618388.4205
3462,940731.6623
17460,1759438.346
11634,615122.1667
13470,503867.7201
1944,583894.792
10821,90790.20789
91,689077.0311
4493,656435.7592
12370,1276887.271
2749,357105.8085
7287,756616.601
2864,754566.0312
13681,7721.928478
16878,1239246.021
16418,819102.1519
21271,434264.4121
17152,1854874.865
3531,347650.9285
12279,686480.7971
3830,1497361.281
10884,512692.1606
19268,533338.1043
2834,666533.975
21533,1197041.897
4743,329628.0294
16188,1068382.141
2967,640205.6561
12867,40255.32166
7653,1778100.322
7741,965548.3028
14876,509630.2298
15518,976816.8816
12961,839709.0177
2206,349555.0988
463,180998.8081
8469,91202.36783
390,620909.4658
10057,882029.0535
20310,733966.6599
6746,567020.4805
2179,-106806.7904
11642,624600.291
7600,594025.2427
18923,392617.0282
9304,885215.0307
15709,735492.839
2851,783042.8106
20570,1276054.763
4405,967654.5191
2173,989754.9932
7266,543855.5978
9797,630563.6629
9120,154565.7561
5977,691455.0093
13013,443916.2363
16887,556454.5045
1264,951943.9215
5126,960411.0562
16529,625133.5568
15210,515406.8807
12374,524872.8758
20789,516511.3245
14409,224842.8236
12409,317926.4638
16782,1141499.427
6135,275222.7231
13478,1147729.717
1414,818598.9621
11006,558981.8817
3,570679.3388
17334,-26804.56967
4889,301336.5393
5519,1192913.541
7306,821371.0096
6634,1156185.031
6540,725093.338
3083,1015383.655
15467,705968.4124
18909,290503.7795
17021,152909.4045
18163,357593.1264
19771,615068.1465
16947,563448.7673
9171,537687.8253
16699,573636.931
7431,340387.3978
9444,861202.2263
3925,1471869.655
1678,-330973.1499
1082,348403.1022
719,803170.9415
18980,835645.4478
20827,1063667.934
12186,159328.1736
20219,716343.1159
14873,729678.0797
13184,138835.5498
9434,58639.59722
7028,505042.611
16922,537448.7743
20646,850673.6831
16131,511016.5198
2962,490437.704
14928,475299.042
19821,17245.78063
1796,591104.9992
4059,359276.4878
12377,494649.6509
