id,price
12800,333801.5475
6368,320463.0665
7596,10602.01073
1315,424038.8976
17461,-571415.4422
385,681548.3245
18920,639328.7474
11750,582139.7969
9716,617389.6572
4858,93269.64271
10159,1591390.927
17674,-44787.3722
16078,585981.2873
1212,518595.0689
15120,923207.7516
15452,1178951.661
6466,1311672.15
4790,214724.7895
11061,625436.325
7292,1320711.161
20605,705184.1648
5818,1235450.729
16518,470832.0951
18287,489915.808
5229,828182.1516
13651,800853.6388
10156,889026.4882
6522,784589.8649
10039,458360.1488
8432,1040495.469
18441,824191.0359
10696,242973.2292
19611,851404.685
6054,908018.0628
20268,1046526.778
2203,122339.7279
14554,264213.9756
8866,196141.8344
14525,530248.8388
10893,924191.9506
1211,1014379.353
2647,1078591.777
14776,1179985.496
15824,235774.9891
14796,139256.5274
1683,1429341.849
7160,518198.1914
15182,90693.81408
1174,390682.3159
2983,483679.9538
17846,114848.9611
9755,415195.0404
6048,856849.4788
2530,967343.9555
7200,546432.3265
2707,515238.9325
7771,884309.9737
4842,401033.6236
7588,594536.7746
19308,241970.1429
6770,225173.3914
5401,342117.1539
3193,831744.4237
178,835020.2839
19277,1255830.915
19719,534799.8129
14732,-369041.8388
14343,839659.95
3462,360044.9155
17460,815162.9073
11634,1023801.231
13470,1687149.93
1944,-357368.839
10821,1323217.109
91,-236724.9073
4493,1064098.046
12370,1124719.318
2749,-53125.79572
7287,1652705.015
2864,897060.6468
13681,-3770.738532
16878,1199811.281
16418,1100896.302
21271,708611.0944
17152,602828.514
3531,1092785.252
12279,138369.0397
3830,154146.6998
10884,-428628.5814
19268,833337.2878
2834,489057.2221
21533,1237612.747
4743,725610.8126
16188,1332840.675
2967,1049103.275
12867,38355.98358
7653,1519246.848
7741,1135647.324
14876,378663.0441
15518,1314656.645
12961,-91027.0035
2206,444775.5415
463,-92647.62611
8469,184263.631
390,1627828.906
10057,1371560.229
20310,959869.7426
6746,-269180.1724
2179,274824.6484
11642,1162368.013
7600,416036.3751
18923,1094233.551
9304,1076093.958
15709,129783.6922
2851,706381.3579
20570,1081832.213
4405,935322.698
2173,472297.5713
7266,1040368.573
9797,1075567.598
9120,339553.897
5977,1619218.889
13013,901113.1781
16887,103938.0489
1264,986798.5175
5126,1227074.953
16529,1001200.74
15210,1529257.409
12374,-395950.1116
20789,959698.9313
14409,1186876.106
12409,1046114.582
16782,235190.8547
6135,421086.8882
13478,910537.3741
1414,1146587.389
11006,963110.0093
3,409028.0348
17334,172096.6003
4889,-35965.22886
5519,567044.7386
7306,520212.5795
6634,968749.3896
6540,1246862.268
3083,1098735.296
15467,1027303.745
18909,-133959.2987
17021,746335.1076
18163,213551.2357
19771,597759.6751
16947,775816.7159
9171,325163.8392
16699,279411.9369
7431,662046.578
9444,920492.5357
3925,1341052.14
1678,-442346.9724
1082,1211504.268
719,1132885.559
18980,364316.3181
20827,537365.0969
12186,1285282.074
20219,822610.6429
14873,547664.29
13184,1069875.581
9434,1193521.441
7028,1019316.009
16922,1148303.053
20646,1230392.849
16131,997526.6146
2962,885227.0468
14928,970123.8571
19821,66733.00503
1796,549356.9076
4059,437081.1161
12377,304577.5633
20348,892515.7743
16792,1166700.716
19288,718714.9688
297,-21101.37361
3400,99683.72495
19829,484405.1874
4874,169755.4483
11385,343497.7961
19009,1166455.901
14967,1206942.906
7728,171622.6304
15664,734887.7202
19588,555104.1491
13051,1632440.058
7760,1094479.59
10129,1171600.673
3842,521129.8324
14456,316144.6542
14892,752769.0754
11066,291834.3133
14860,2034421.689
6858,72377.80622
8325,762267.6419
8182,1166227.09
19692,-222205.0439
9454,935102.1335
3667,756607.5743
21403,966554.1365
15243,18220.26564
4648,293445.6832
17370,500845.5511
19679,1034072.627
14140,482754.9938
7342,1528569.679
11955,-105742.9863
5832,1141339.438
21484,1043354.619
8955,1142408.177
560,27114.32169
19672,812859.4243
18685,1144133.692
17557,572044.5182
18466,984296.5035
17537,-509549.9484
6102,523095.9557
268,961743.8974
14148,878442.8269
6479,1671061.463
1302,1244304.214
8956,1082953.547
8805,1192101.306
16398,188246.7505
1905,1059646.219
2947,773326.9146
1288,407150.0422
12915,1585935.068
10393,929553.6351
20991,912536.9983
8121,953579.9925
7740,964726.8269
5222,831840.4834
9027,655927.8033
8970,91589.44918
16651,931720.7447
4194,943864.7841
19999,1487343.8
1906,971619.4812
20552,937998.3231
16278,-388487.4055
9071,-354115.4886
5768,1056865.304
6945,1613245.889
3031,1566604.631
4504,-19062.52022
2538,575946.2033
4171,1184065.689
11009,712611.7395
9512,-90812.19719
14863,-230281.2269
11555,749762.6997
20112,1096858.596
18604,1204178.466
636,498688.4055
1517,134858.3755
13640,500089.2446
17384,967052.7717
4664,1035450.291
13202,308081.0574
3122,1251909.481
13859,-376216.8634
8502,1750275.36
18283,18699.95936
3941,863290.3748
15434,1028358.219
20027,770787.3891
5593,953139.6904
9371,808010.2606
9207,645772.1421
7991,367627.5109
4620,-224904.3656
18337,4749.086159
17048,-381161.9144
16415,540831.9618
10815,582999.5773
16291,1375411.462
19734,497455.5361
9614,263622.7285
6629,275107.6108
19524,176424.0921
3658,885773.1057
3352,487742.6675
5004,1093524.486
11583,307658.2748
3902,190470.9375
12711,1207916.598
4247,1397655.671
11059,1013800.675
7573,188988.2029
4573,1207504.315
8437,1420321.966
2261,-470611.9878
5638,88147.93931
14211,732147.3368
2245,769452.0707
13777,594040.5313
13421,279061.8815
8399,726003.7878
5971,107473.2792
8435,896632.0781
20028,308443.1534
9122,-149975.9367
14882,-285258.6591
2084,511609.5361
19088,192755.1674
21571,749816.556
978,-277085.2941
16696,-345789.9793
1693,1220184.495
6534,267245.6408
12023,528735.8051
17750,830765.2079
18396,775403.1991
4063,-492279.2889
1112,-325649.4507
17379,-197423.9021
7972,716640.0596
311,1310051.674
16795,500727.891
4866,-166853.6212
13669,617817.8706
18343,630470.197
5710,109112.1191
2223,424054.7238
7950,870326.1037
8250,-304301.4951
17136,990521.0779
9439,828824.7418
20282,452613.4343
6709,472510.2563
6804,-605939.0055
866,-78051.22737
17094,251177.5141
6934,325205.0758
3601,-301446.2673
1369,493490.2164
1295,1074867.511
8993,360126.3673
18853,824638.4029
5292,1290227.66
19778,770125.6344
19813,111124.8903
6751,15664.32987
6738,-33147.91343
3403,-600426.7426
4415,1291215.237
9189,80934.79906
18496,450539.8131
3785,777883.9979
7470,153632.4995
3218,-70700.5211
21211,943965.3685
10631,1393797.85
7241,279441.106
2096,960432.036
13022,39786.97109
14117,906090.9793
7488,1258123.487
1019,1085988.162
5321,667919.1046
8560,532439.0131
12976,1049100.482
18691,492138.6706
20493,842313.4349
11786,196469.1376
18016,581062.5196
4315,938275.0551
9791,1065636.033
17116,-394866.4241
17736,770048.9583
20820,731367.1096
322,271585.8367
11135,-56612.90366
17102,81113.95599
16914,864530.4665
308,777121.569
6659,1270846.861
5702,62418.56951
4815,722606.1933
21277,78265.21365
17208,320433.128
14996,1577034.761
19046,490569.2944
21343,554012.6452
9683,1166505.823
8833,558553.5354
5550,1170262.558
15610,998630.7022
21076,911625.5902
19707,917938.2873
3693,-445207.7995
9170,-404095.5939
6070,596665.1992
9307,477948.5607
14290,484395.7472
692,876461.329
1631,260252.5484
1561,906178.0947
11799,718605.0981
10029,901815.4691
15854,-410830.233
20436,155137.6893
20935,873683.6122
19320,1047067.298
21276,285489.969
3982,-109125.6437
18040,-320976.9477
1102,929814.3822
18521,441981.3606
989,805130.7724
10682,519251.4451
13371,88933.13066
5440,770498.4954
13649,1208782.727
12550,1159396.751
12939,600308.2037
13188,1250746.456
20723,822168.5508
20573,454076.3864
4824,887674.4878
8069,1232879.126
15275,1510921.752
14386,778117.7869
7705,873719.2635
241,-371975.4511
10062,749332.5362
6119,1239731.702
1,1174629.999
9272,763783.1014
4896,743725.3805
19783,923636.6272
12898,745650.7882
14391,551712.0683
6963,875724.3647
6174,-445653.4322
5168,216854.2759
15978,761234.7734
19158,944870.8415
10919,504336.8062
7719,1187420.467
13910,533444.26
1978,862042.1605
15189,614847.7591
6684,302760.2355
8663,-437178.5111
3833,58181.46518
11879,1205627.033
14186,1524909.536
1304,1610461.275
15569,1159269.592
12790,341620.186
20618,-7258.142043
14790,-91909.04945
49,959503.3446
2467,1189679.204
12873,1166433.381
11762,1082572.249
11856,1408115.07
599,123698.7412
4965,845405.1968
14439,-32864.57523
5279,149989.9919
10342,771631.9769
1138,-465507.3801
20290,434512.8514
1764,677035.7345
8906,1115485.183
19365,313187.0814
7567,723065.49
21107,953581.293
18367,867230.7439
5871,1032687.313
19785,1357251.529
21044,721076.7322
18167,120475.2246
8655,981668.0403
4746,1291568.224
2102,290936.5674
2156,622607.2555
12720,73838.90945
9323,809528.1183
18403,1317216.831
15503,61821.98561
10324,561634.196
18781,881569.4504
11472,655576.103
14224,228939.5035
17730,934126.1942
3765,853016.704
12182,106679.5591
14379,1064022.075
8251,648447.4976
8201,1229429.299
2415,-373963.4516
10436,1233710.631
2007,885236.7374
19781,602712.6976
2149,924581.6403
1430,246585.3002
11115,914359.4845
8368,694492.9638
19974,481559.3281
18788,1026748.647
8764,1814748.52
4015,1112994.412
10160,1214930.258
9620,437940.0211
7842,333173.7494
4561,1080363.034
17098,592955.0299
10992,1095672.256
7013,149042.3427
11085,910113.7706
5827,620519.6308
1552,-325735.0436
11822,431461.8433
1802,252781.3246
10698,1427520.399
1248,1291652.645
1375,1321115.014
2477,-319525.1889
2332,797603.3451
16965,468108.543
20819,1273917.095
21611,969390.0217
13987,1046965.429
20580,-68665.82696
6895,705491.6051
20684,-66717.24927
4705,145614.5334
7881,129727.9698
19810,1018436.085
5874,237166.0155
7030,-160913.8834
14375,729070.6975
6190,759977.2297
12795,303411.0683
3838,886555.6346
16369,433878.591
2680,-31224.34168
1291,381259.842
19483,1114315.814
18034,632035.6167
4650,191454.6772
7113,894712.3056
20418,729065.034
17254,809673.5755
13682,-242206.7046
10765,293627.2607
11076,569670.4187
15598,999367.5366
5411,357661.6868
14651,591421.8472
20150,1560857.548
1389,-234239.1216
1518,760212.0081
12010,809889.4241
8902,386590.3634
19485,592943.1309
15292,283744.9606
6670,300159.6737
1201,114269.7131
10569,1139798.018
14701,759998.4115
1092,503490.3624
14227,740921.299
5893,843181.4954
6182,24404.54827
4694,1003767.64
10005,959740.4624
2474,487844.8831
15774,302745.0517
1772,686733.6165
11773,886624.1846
7260,1232466.388
16547,1219209.032
6209,969429.0016
9013,-12711.88945
5658,122373.6783
16407,494221.3572
9482,587375.7701
13990,901946.3349
1413,1086345.891
9578,781428.6743
19997,1419471.375
2955,1010558.023
10401,415168.9126
6025,799295.8698
14012,933850.7933
19366,1317738.67
20275,44393.23165
9551,641105.9481
15623,1037526.138
9549,716350.6395
9314,1021646.355
20223,886482.9876
16412,1075827.043
6254,32841.55192
8538,1141363.154
10100,445394.2822
4725,895213.5089
14534,437903.7412
18667,1317081.725
8886,1165427.899
557,825085.3692
14319,1326001.78
16296,305124.8318
9225,482912.7785
14376,229770.2395
9053,1018731.879
2926,563745.8345
319,916889.1484
11308,1417368.471
16945,1361535.24
9724,620760.7712
19897,918857.9885
14143,71434.30276
18736,226638.3981
10470,953267.3798
13677,895163.3842
15246,427362.3228
1117,858932.5185
8018,397672.5594
20374,594006.4052
12718,-196152.6019
4136,1834098.284
1743,490900.6936
11177,388745.3989
3116,403486.4998
1424,2018421.464
20639,-367417.7533
843,127990.2919
8462,658347.7794
20799,888841.7052
8344,757779.9605
3104,1206274.578
7637,74946.2837
655,349962.6874
9785,355007.5294
7186,373964.1787
19226,842956.6245
7212,1027555.049
2496,184565.5657
5073,1056786.265
159,-458178.7564
10447,1575639.1
14305,970341.0025
705,1043203.809
19713,-367154.8306
11375,532275.5619
262,1238030.559
4256,1054308.159
16376,933744.2224
12338,694205.7137
8855,1038034.774
6773,1281538.1
