id,price
12800,512529.2577
6368,319258.7276
7596,234614.0337
1315,483474.2649
17461,142401.436
385,1447247.527
18920,610783.0344
11750,339357.3608
9716,815358.2529
4858,537931.6004
10159,761208.1591
17674,233042.4622
16078,699651.9938
1212,715520.1473
15120,624209.681
15452,514806.1623
6466,1349091.377
4790,174832.6974
11061,464788.5541
7292,594369.6539
20605,370547.6091
5818,927758.4661
16518,351423.08
18287,575930.5866
5229,857241.728
13651,362940.5215
10156,825039.9441
6522,804951.7045
10039,500933.8139
8432,365375.0755
18441,285939.9653
10696,520615.1368
19611,409429.247
6054,861288.1001
20268,1320836.34
2203,474296.5004
14554,546976.4254
8866,454515.436
14525,455185.942
10893,466531.8852
1211,467455.0082
2647,562748.0334
14776,883499.1759
15824,597333.1649
14796,164177.591
1683,430364.9352
7160,346313.0581
15182,341520.3069
1174,189673.7691
2983,748329.4515
17846,149144.519
9755,434662.1028
6048,453365.3226
2530,653149.754
7200,578038.875
2707,375626.2525
7771,474323.5003
4842,614521.39
7588,640727.2454
19308,247130.3015
6770,594330.4383
5401,385592.1855
3193,424934.7702
178,359845.0081
19277,1240674.212
19719,562033.2567
14732,218398.4287
14343,451876.1525
3462,449895.8972
17460,1316186.342
11634,493244.7726
13470,473263.8003
1944,274053.301
10821,284500.5515
91,294234.0751
4493,490461.0893
12370,1023836.876
2749,305680.3554
7287,607639.9956
2864,942520.1738
13681,193401.7861
16878,1211058.122
16418,788692.1828
21271,375169.6792
17152,1427071.008
3531,396544.2406
12279,532333.1387
3830,885373.3368
10884,256262.6357
19268,370582.4474
2834,483703.7525
21533,1226168.384
4743,315014.2763
16188,976424.8613
2967,559058.2139
12867,305055.747
7653,1448344.565
7741,822527.2818
14876,528899.7169
15518,1076665.5
12961,454265.2512
2206,620730.5217
463,234653.3914
8469,228548.111
390,514347.8923
10057,747526.6502
20310,839925.3622
6746,269489.4846
2179,184379.9837
11642,538642.2585
7600,463999.7726
18923,373534.9933
9304,755223.6789
15709,476565.8309
2851,514183.9036
20570,1093276.381
4405,710094.1884
2173,651721.0739
7266,376878.9604
9797,717565.1713
9120,407413.5656
5977,593528.3832
13013,712771.1927
16887,472118.9131
1264,923121.7002
5126,844244.6492
16529,881542.6475
15210,490145.2032
12374,202567.2895
20789,494209.4379
14409,364122.2285
12409,328250.4112
16782,696156.7701
6135,489881.2226
13478,625082.4164
1414,679936.6913
11006,787813.0039
3,357554.4188
17334,333851.1709
4889,308328.3917
5519,990477.7524
7306,576406.2747
6634,1003769.17
6540,598920.7694
3083,724702.9925
15467,533491.3633
18909,188158.4664
17021,458730.6735
18163,362596.4554
19771,748633.077
16947,685889.6365
9171,703603.6499
16699,556154.9594
7431,552016.271
9444,655473.8084
3925,1225169.813
1678,47009.19369
1082,604645.0064
719,689168.2197
18980,672767.007
20827,939239.1602
12186,301218.5477
20219,502459.0418
14873,581242.0536
13184,267831.7469
9434,327974.9763
7028,406720.722
16922,417293.829
20646,733434.5398
16131,411106.336
2962,474553.4885
14928,367595.9632
19821,240009.6763
1796,873877.8403
4059,353516.835
12377,584921.6133
20348,272564.8799
16792,376519.093
19288,326145.3176
297,138350.5745
3400,425502.3756
19829,620075.8976
4874,277391.4725
11385,387140.2443
19009,588611.378
14967,672939.3468
7728,891.7535307
15664,82185.38348
19588,778193.0783
13051,488842.5783
7760,788570.6675
10129,167164.3329
3842,832101.4103
14456,332633.1983
14892,779233.1598
11066,704175.3848
14860,1443150.9
6858,131637.6972
8325,319858.6141
8182,550359.5391
19692,241437.6165
9454,783941.2098
3667,712706.9098
21403,229771.3381
15243,287661.8843
4648,361868.6948
17370,327385.9648
19679,304726.6944
14140,978317.9717
7342,1099611.955
11955,326369.0316
5832,1174799.993
21484,501604.9113
8955,802600.2753
560,248513.6727
19672,945823.5563
18685,465327.1247
17557,517507.9708
18466,726157.3854
17537,83580.49421
6102,615243.0031
268,414142.3669
14148,541900.7106
6479,523610.4596
1302,519433.9554
8956,866825.9295
8805,1067110.475
16398,283437.9228
1905,943422.0159
2947,474521.7274
1288,513729.5294
12915,578905.2555
10393,610851.1031
20991,457973.633
8121,559818.1997
7740,449668.2965
5222,629368.4032
9027,550763.7089
8970,305398.9901
16651,433572.3002
4194,308459.1294
19999,200566.6809
1906,469949.2282
20552,457047.6685
16278,135010.219
9071,265968.3351
5768,673810.119
6945,757719.0481
3031,666754.4966
4504,533429.4919
2538,621857.3628
4171,768446.3946
11009,136666.6799
9512,204943.8871
14863,243278.2525
11555,468002.2506
20112,342253.0811
18604,934419.6111
636,311780.3046
1517,305237.8628
13640,362128.588
17384,624327.6983
4664,561475.2052
13202,646995.1225
3122,1651080.031
13859,245687.5856
8502,1092756.89
18283,612222.9375
3941,492654.3403
15434,707807.5572
20027,348873.292
5593,161671.0965
9371,184989.3199
9207,740585.592
7991,856983.8515
4620,617505.0685
18337,357907.5919
17048,281815.2198
16415,543890.2608
10815,510791.9589
16291,461440.8054
19734,645520.0096
9614,664110.2144
6629,1132301.142
19524,204332.4221
3658,803055.3883
3352,414327.8241
5004,820779.1731
11583,643806.3936
3902,583583.0202
12711,426462.1569
4247,392396.5845
11059,470762.9124
7573,437951.233
4573,652362.1903
8437,335968.0619
2261,122160.0281
5638,421574.6312
14211,719068.0409
2245,495672.0465
13777,727941.9253
13421,313337.4747
8399,539612.7845
5971,388094.1526
8435,361842.8985
20028,655490.4427
9122,152110.2386
14882,438364.2316
2084,690679.8233
19088,206669.3262
21571,253212.0484
978,176372.8217
16696,242093.0882
1693,967255.5545
6534,245611.7011
12023,369232.6862
17750,230352.135
18396,676369.5993
4063,91844.84184
1112,340167.3646
17379,-39066.38444
7972,183267.4352
311,918569.2435
16795,540015.4051
4866,358973.0432
13669,761582.3865
18343,471952.4849
5710,516472.1552
2223,782447.7112
7950,469611.2776
8250,265584.221
17136,120926.9046
9439,407767.8549
20282,613239.0037
6709,505928.2593
6804,-6276.976667
866,191014.7827
17094,643921.9692
6934,320228.0501
3601,286782.3174
1369,686729.0641
1295,1306055.09
8993,562991.9286
18853,308376.1262
5292,343044.6407
19778,1540483.223
19813,340048.1071
6751,33709.70393
6738,162789.9172
3403,98961.31985
4415,333485.7084
9189,104080.3323
18496,792032.4098
3785,298062.241
7470,458846.2779
3218,140523.1181
21211,395680.357
10631,420874.3975
7241,564222.1356
2096,650129.474
13022,301646.4474
14117,625379.1768
7488,731629.6098
1019,240818.1715
5321,265121.0392
8560,514623.356
12976,187057.0501
18691,652900.7337
20493,700283.0559
11786,213139.4122
18016,642920.1422
4315,931893.2438
9791,667444.5549
17116,141383.6837
17736,475765.1389
20820,221916.1789
322,503269.6633
11135,236645.8976
17102,556115.9894
16914,631339.1727
308,540955.6314
6659,833523.4812
5702,482338.1666
4815,316916.8299
21277,391110.814
17208,726812.9681
14996,1404200.62
19046,500417.0884
21343,599828.0988
9683,472376.698
8833,572379.7957
5550,580986.3141
15610,398409.7705
21076,500806.9222
19707,466916.0102
3693,216718.2135
9170,19975.02803
6070,647891.364
9307,452240.8688
14290,530188.3545
692,1294783.279
1631,260057.5108
1561,677742.1139
11799,1018934.935
10029,341664.0272
15854,130698.1766
20436,578937.192
20935,1001050.35
19320,908739.8976
21276,702662.854
3982,352694.5453
18040,226610.4561
1102,617315.7441
18521,859993.8152
989,334622.7506
10682,978996.0546
13371,411296.3878
5440,1253319.229
13649,679896.8973
12550,367364.9023
12939,606513.8632
13188,762013.3924
20723,958224.4941
20573,428445.3823
4824,435390.1692
8069,1011820.111
15275,560677.3554
14386,1086540.389
7705,462360.3357
241,279921.3995
10062,712436.0288
6119,374902.7363
1,202090.7857
9272,1016483.29
4896,647923.0067
19783,419466.6065
12898,568525.8946
14391,593246.0917
6963,1220495.241
6174,151801.2614
5168,669839.6525
15978,1063144.354
19158,454209.3886
10919,594280.7998
7719,271232.4889
13910,785434.1834
1978,650777.8699
15189,343171.1037
6684,357672.0798
8663,108843.7202
3833,369666.8964
11879,910984.0364
14186,1664820.854
1304,463404.6548
15569,311508.668
12790,112596.893
20618,207653.3104
